2025-09-27 14:32:26,207 | INFO | Fetched https://prettyclickcosmetics.com/collections/types?q=setting%20spray (status 200)
2025-09-27 14:32:27,227 | INFO | Blocked by robots.txt: https://prettyclickcosmetics.com/search?type=product&options%5bprefix%5d=last&q=foundation
2025-09-27 14:32:27,228 | INFO | Blocked by robots.txt: https://prettyclickcosmetics.com/search?type=product&options%5bprefix%5d=last&q=lipstick
2025-09-27 14:32:27,228 | INFO | Blocked by robots.txt: https://prettyclickcosmetics.com/search?type=product&options%5bprefix%5d=last&q=blush
2025-09-27 14:32:27,229 | INFO | Blocked by robots.txt: https://prettyclickcosmetics.com/search?type=product&options%5bprefix%5d=last&q=cosrx
2025-09-27 14:32:27,229 | INFO | Blocked by robots.txt: https://prettyclickcosmetics.com/search?type=product&options%5bprefix%5d=last&q=sunscreen
2025-09-27 14:32:27,230 | INFO | Blocked by robots.txt: https://prettyclickcosmetics.com/search?type=product&options%5bprefix%5d=last&q=vitamin c serum
2025-09-27 14:32:27,230 | INFO | Blocked by robots.txt: https://prettyclickcosmetics.com/account/login
2025-09-27 14:32:27,231 | INFO | Blocked by robots.txt: https://prettyclickcosmetics.com/cart
2025-09-27 14:32:27,235 | INFO | Blocked by robots.txt: https://prettyclickcosmetics.com/account/login
2025-09-27 14:32:27,239 | INFO | Blocked by robots.txt: https://prettyclickcosmetics.com/cart
2025-09-27 14:32:27,241 | INFO | Blocked by robots.txt: https://prettyclickcosmetics.com/policies/shipping-policy
2025-09-27 14:32:27,241 | INFO | Blocked by robots.txt: https://prettyclickcosmetics.com/cart
2025-09-27 14:32:28,000 | INFO | Fetched http://kiec.edu.np/index.php?page_id=2514 (status 200)
2025-09-27 14:32:30,417 | INFO | Crawling (depth 1, from https://jeevee.com/): https://jeevee.com/vendor-enrollment
2025-09-27 14:32:30,727 | INFO | Fetched https://jeevee.com/vendor-enrollment (status 200)
2025-09-27 14:32:32,732 | WARNING | Failed to fetch robots.txt for tranquilityspa.com.np: Cannot connect to host tranquilityspa.com.np:443 ssl:True [SSLCertVerificationError: (1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1006)')]
2025-09-27 14:32:33,730 | INFO | Crawling (depth 1, from https://www.tranquilityspa.com.np/): https://tranquilityspa.com.np/pages/about
2025-09-27 14:32:33,747 | WARNING | Retry 1/2 for https://tranquilityspa.com.np/pages/about
2025-09-27 14:32:33,964 | INFO | Crawling (depth 1, from https://jeevee.com/): https://jeevee.com/terms
2025-09-27 14:32:34,243 | INFO | Fetched https://jeevee.com/terms (status 200)
2025-09-27 14:32:34,488 | INFO | Crawling (depth 1, from http://kiec.edu.np/): http://kiec.edu.np/index.php?page_id=2746
2025-09-27 14:32:35,135 | INFO | Fetched http://kiec.edu.np/index.php?page_id=2746 (status 200)
2025-09-27 14:32:35,508 | INFO | Crawling (depth 1, from https://prettyclickcosmetics.com/): https://prettyclickcosmetics.com/products/milani-conceal-perfect-2-in-one-foundation-concealer
2025-09-27 14:32:35,749 | WARNING | Retry 2/2 for https://tranquilityspa.com.np/pages/about
2025-09-27 14:32:35,753 | INFO | Fetched https://prettyclickcosmetics.com/products/milani-conceal-perfect-2-in-one-foundation-concealer (status 200)
2025-09-27 14:32:36,476 | INFO | Blocked by robots.txt: https://prettyclickcosmetics.com/search?type=product&options%5bprefix%5d=last&q=foundation
2025-09-27 14:32:36,477 | INFO | Blocked by robots.txt: https://prettyclickcosmetics.com/search?type=product&options%5bprefix%5d=last&q=lipstick
2025-09-27 14:32:36,477 | INFO | Blocked by robots.txt: https://prettyclickcosmetics.com/search?type=product&options%5bprefix%5d=last&q=blush
2025-09-27 14:32:36,477 | INFO | Blocked by robots.txt: https://prettyclickcosmetics.com/search?type=product&options%5bprefix%5d=last&q=cosrx
2025-09-27 14:32:36,478 | INFO | Blocked by robots.txt: https://prettyclickcosmetics.com/search?type=product&options%5bprefix%5d=last&q=sunscreen
2025-09-27 14:32:36,478 | INFO | Blocked by robots.txt: https://prettyclickcosmetics.com/search?type=product&options%5bprefix%5d=last&q=vitamin c serum
2025-09-27 14:32:36,478 | INFO | Blocked by robots.txt: https://prettyclickcosmetics.com/account/login
2025-09-27 14:32:36,478 | INFO | Blocked by robots.txt: https://prettyclickcosmetics.com/cart
2025-09-27 14:32:36,481 | INFO | Blocked by robots.txt: https://prettyclickcosmetics.com/account/login
2025-09-27 14:32:36,481 | INFO | Blocked by robots.txt: https://prettyclickcosmetics.com/policies/shipping-policy
2025-09-27 14:32:36,483 | INFO | Blocked by robots.txt: https://prettyclickcosmetics.com/cart
2025-09-27 14:32:36,484 | INFO | Blocked by robots.txt: https://prettyclickcosmetics.com/policies/shipping-policy
2025-09-27 14:32:36,485 | INFO | Blocked by robots.txt: https://prettyclickcosmetics.com/cart
2025-09-27 14:32:36,521 | INFO | Crawling (depth 1, from https://jeevee.com/): https://jeevee.com/policies
2025-09-27 14:32:36,847 | INFO | Fetched https://jeevee.com/policies (status 200)
2025-09-27 14:32:37,772 | ERROR | Failed to fetch https://tranquilityspa.com.np/pages/about after 3 attempts: Cannot connect to host tranquilityspa.com.np:443 ssl:True [SSLCertVerificationError: (1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1006)')]
2025-09-27 14:32:41,565 | INFO | Crawling (depth 1, from http://kiec.edu.np/): http://kiec.edu.np/index.php?page_id=3651
2025-09-27 14:32:42,299 | INFO | Fetched http://kiec.edu.np/index.php?page_id=3651 (status 200)
2025-09-27 14:32:48,622 | INFO | Crawling (depth 1, from http://kiec.edu.np/): http://kiec.edu.np/index.php?page_id=3676
2025-09-27 14:32:49,359 | INFO | Fetched http://kiec.edu.np/index.php?page_id=3676 (status 200)
2025-09-27 14:32:52,157 | INFO | Crawling (depth 1, from https://www.tranquilityspa.com.np/): https://tranquilityspa.com.np/teams
2025-09-27 14:32:52,211 | WARNING | Retry 1/2 for https://tranquilityspa.com.np/teams
2025-09-27 14:32:54,242 | WARNING | Retry 2/2 for https://tranquilityspa.com.np/teams
2025-09-27 14:32:56,279 | ERROR | Failed to fetch https://tranquilityspa.com.np/teams after 3 attempts: Cannot connect to host tranquilityspa.com.np:443 ssl:True [SSLCertVerificationError: (1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1006)')]
2025-09-27 14:33:08,366 | INFO | Crawling (depth 1, from https://www.tranquilityspa.com.np/): https://tranquilityspa.com.np/outlets/the-soaltee-kathmandu/services?service=4
2025-09-27 14:33:08,435 | WARNING | Retry 1/2 for https://tranquilityspa.com.np/outlets/the-soaltee-kathmandu/services?service=4
2025-09-27 14:33:10,465 | WARNING | Retry 2/2 for https://tranquilityspa.com.np/outlets/the-soaltee-kathmandu/services?service=4
2025-09-27 14:33:12,491 | ERROR | Failed to fetch https://tranquilityspa.com.np/outlets/the-soaltee-kathmandu/services?service=4 after 3 attempts: Cannot connect to host tranquilityspa.com.np:443 ssl:True [SSLCertVerificationError: (1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1006)')]
2025-09-27 14:33:23,528 | INFO | Total Pages Crawled: 20
2025-09-27 14:33:23,529 | INFO | Total URLs Visited: 20
2025-09-27 14:33:23,530 | INFO | Total Failed URLs: 0
